id,rating
0,4.456840914292145
1,2.4219165597229004
2,4.349971343927765
3,4.358465742380524
4,4.350454028520584
5,4.437136247230912
6,4.426922772606659
7,4.555728244584657
8,4.315711377019119
9,3.910896450322056
10,4.364352799021911
11,4.395019397491073
12,4.438225748517991
13,4.527601806397247
14,4.463180887478257
15,4.440536969920731
16,3.765881312195587
17,3.5485592818965914
18,4.354626663631439
19,4.495091678780747
20,4.219899294854355
21,4.553439883937073
22,4.4321115660289765
23,3.4500634914421084
24,2.155137962768555
25,3.374612497273636
26,4.502011409899903
27,4.461448573705292
28,4.489781016033173
29,4.261527031915665
30,3.436596417107773
31,1.9500416963466647
32,4.457053161560441
33,4.447470898259354
34,4.398360330873872
35,3.079172362826538
36,4.506485572205734
37,4.4057512792186735
38,4.505287940261459
39,4.232166441916657
40,3.7770236340995793
41,4.2908723324584965
42,4.48404055333252
43,3.307395837182617
44,2.002239883595276
45,2.123363435667801
46,4.201925138476944
47,4.305144349869156
48,3.9760136807586672
49,4.4908221111934665
50,4.511725565530778
51,2.518284802146149
52,3.200250877347946
53,4.322064350578309
54,4.430110050032424
55,4.572850399653626
56,4.389584943455506
57,3.9164395890388493
58,1.9847523970592498
59,2.95503955292511
60,4.4694694132221215
61,4.543613614880372
62,4.407716222581864
63,2.691118177666092
64,4.378436958380127
65,4.469579761712265
66,3.671925958320618
67,2.413284591566849
68,4.120057047848892
69,4.465037301663972
70,4.488355216543579
71,3.8451629733724593
72,4.411494651972579
73,4.348736307740785
74,4.453687504733276
75,4.512464530088424
76,4.126885203551483
77,4.325260330340958
78,4.043992766953278
79,4.368082271378327
80,4.000021772909927
81,4.542942629242706
82,4.153212066669083
83,4.5278691954372405
84,4.311251138796997
85,4.443115472132874
86,4.331554456750107
87,2.636700294875145
88,4.508534186893844
89,4.315790760292435
90,4.341949866468049
91,3.3944787555397036
92,4.4953353584472655
93,4.352687001176453
94,2.8698864287513732
95,3.5265622923847197
96,4.300790038338851
97,3.751174320829392
98,4.314978013763428
99,4.420480312731933
100,4.0498317671432496
101,2.8907907316234587
102,4.4746653373714445
103,4.32414131170578
104,4.504651336617279
105,4.307735801977539
106,2.409660677691269
107,4.3498744052925105
108,2.0175608501228335
109,2.9953624251136777
110,4.32707952395668
111,4.575343997691346
112,3.4529884036518097
113,4.437608438093567
114,3.4182708860809328
115,4.418493814105988
116,3.2374366345020293
117,4.515454909742355
118,4.0481265861732485
119,4.161834805738068
120,3.8183469111239434
121,4.327853853304291
122,4.580524780677033
123,4.431120964223481
124,4.451679389858246
125,4.421372930871582
126,4.369867619405747
127,3.841285853335095
128,4.186842113164902
129,1.6776486097442627
130,2.1066974712024686
131,4.174252747891998
132,4.423744982830047
133,4.492686599874878
134,3.657021033699417
135,4.584980711269378
136,4.523558277349091
137,4.155774632109452
138,4.266310996693802
139,4.23362209399376
140,2.892804571209717
141,4.1136538133525855
142,4.26596600459404
143,4.4883917981212615
144,3.6070566916339875
145,4.515291101115418
146,4.132783312603379
147,4.552036101960755
148,4.4585600263454435
149,4.374010290436172
150,4.255717416640472
151,4.462445409869003
152,3.088657172722244
153,4.54120196617279
154,4.365897360473633
155,3.7964718189014435
156,2.367512837576675
157,2.2942759688892367
158,2.018638409102249
159,4.601273445863343
160,2.975255798505783
161,4.219156369535447
162,1.8735676262191774
163,4.55383023187561
164,4.466055384697342
165,4.145605939116479
166,3.460470927853775
167,4.49355869770546
168,4.3705273081298825
169,4.123480301423836
170,4.439276323509216
171,4.147909213958931
172,4.592435392944337
173,3.3259658016124725
174,4.558991394731904
175,4.500365297543716
176,2.5829017109024046
177,4.335800850667191
178,3.28408214270134
179,4.327797885941696
180,4.379207036152649
181,4.4400517098068235
182,2.069512206304932
183,2.677439689056778
184,4.235487740739441
185,4.464954849044037
186,4.508024052548981
187,3.6764032349800115
188,4.425308254650879
189,4.241629596562386
190,4.539749174443818
191,4.231799559366989
192,4.404689134521103
193,2.236145296618271
194,3.4926276800155645
195,4.3824924257087705
196,4.222517228078842
