id,rating
0,4.7497444
1,1.4668647
2,4.5743365
3,4.526439
4,4.6585608
5,4.651019
6,4.709189
7,4.8282766
8,4.576417
9,4.064197
10,4.417655
11,4.6926928
12,4.7264056
13,4.6541047
14,4.726866
15,4.4915524
16,3.325885
17,3.8212051
18,4.5068226
19,4.72058
20,4.119873
21,4.7614226
22,4.670747
23,3.4701219
24,1.3854918
25,3.2271721
26,4.346195
27,4.6568136
28,4.547985
29,4.6345615
30,3.959299
31,1.3105756
32,4.6170826
33,4.66012
34,4.615355
35,2.1596658
36,4.704565
37,4.456285
38,4.6814585
39,4.6429048
40,4.25992
41,3.5071568
42,4.690852
43,2.769344
44,1.3492607
45,1.417691
46,4.2346554
47,4.3728876
48,3.3862457
49,4.7269773
50,4.6329803
51,1.5810882
52,2.611405
53,4.5201535
54,4.724068
55,4.699649
56,4.5377345
57,4.3285074
58,1.2313075
59,3.7311835
60,4.6313343
61,4.6592975
62,4.5916734
63,1.5689069
64,4.6520267
65,4.733244
66,3.764127
67,3.2407389
68,4.320784
69,4.6651783
70,4.6015425
71,4.2701845
72,4.710181
73,2.393242
74,4.8594832
75,4.687018
76,3.8467617
77,4.63297
78,4.2568064
79,4.7092996
80,3.0710144
81,4.681265
82,4.449836
83,4.776196
84,4.3382154
85,4.602835
86,4.6249866
87,1.6832105
88,4.805554
89,4.6629014
90,4.6719475
91,3.073229
92,4.7553234
93,4.7151346
94,2.524169
95,3.5568156
96,4.697609
97,3.7298756
98,4.619234
99,4.6491113
100,4.275895
101,1.8027163
102,4.7138844
103,4.611756
104,4.5498962
105,4.6918383
106,1.4779651
107,4.6935353
108,1.3034663
109,1.7982912
110,4.6366844
111,4.714613
112,2.9241877
113,4.7157593
114,2.225379
115,4.6807613
116,2.9227018
117,4.81505
118,3.9779181
119,4.5457783
120,4.4963098
121,4.6875973
122,4.732356
123,4.579609
124,4.447546
125,4.1584206
126,4.726147
127,4.2322416
128,4.146503
129,1.181787
130,1.262146
131,4.297353
132,4.7075777
133,4.7229776
134,3.7297363
135,4.699139
136,4.6812124
137,4.306375
138,4.129984
139,4.2355514
140,2.4319687
141,4.339278
142,4.4432507
143,4.6829476
144,4.0267353
145,4.6878858
146,4.1498756
147,4.5343595
148,4.72178
149,4.6912513
150,4.514764
151,4.677461
