id,rating
0,4.084239482879639
1,4.259719729423523
2,4.158017814159393
3,4.504292726516724
4,3.8473398089408875
5,4.081150829792023
6,4.2559515833854675
7,5.0
8,4.204428732395172
9,1.2637234330177307
10,4.294201195240021
11,4.268563449382782
12,4.0149126052856445
13,5.0
14,4.622877240180969
15,4.822756707668304
16,3.681907296180725
17,3.3118098974227905
18,4.606175005435944
19,4.911346733570099
20,3.882706344127655
21,5.0
22,4.2015297412872314
23,1.864446222782135
24,3.309004008769989
25,3.072765529155731
26,5.0
27,4.729177355766296
28,5.0
29,3.768489122390747
30,4.089494049549103
31,2.6483448147773743
32,4.194835901260376
33,4.4609414935112
34,4.194926381111145
35,3.7152819633483887
36,4.6537104845047
37,4.225973188877106
38,4.830478072166443
39,2.5298004746437073
40,4.252401649951935
41,3.784613072872162
42,5.0
43,4.1960291266441345
44,4.08213210105896
45,3.032293200492859
46,3.6826727390289307
47,4.493990242481232
48,3.973662316799164
49,4.697707533836365
50,4.980801522731781
51,4.3916789293289185
52,2.684545636177063
53,3.994025945663452
54,4.441404461860657
55,5.0
56,5.0
57,3.7195634841918945
58,3.559867024421692
59,3.9651862382888794
60,4.721997618675232
61,5.0
62,3.969307839870453
63,4.495942950248718
64,3.804181158542633
65,4.4754509925842285
66,3.5157890915870667
67,2.8998970985412598
68,3.777294158935547
69,4.303156852722168
70,5.0
71,2.4963620007038116
72,3.8162081837654114
73,5.0
74,4.441771149635315
75,5.0
76,2.2358234524726868
77,3.0991098880767822
78,3.957107186317444
79,3.6964460015296936
80,3.8901273012161255
81,5.0
82,3.50138521194458
83,4.869783282279968
84,4.303126275539398
85,5.0
86,3.1140034794807434
87,1.9312693774700165
88,4.620854139328003
89,3.5913095474243164
90,3.5378039479255676
91,3.319625675678253
92,4.549260497093201
93,3.15720397233963
94,4.568240463733673
95,3.7713183760643005
96,2.716632843017578
97,4.144746541976929
98,3.2355376482009888
99,3.8647537231445312
100,2.8362873792648315
101,4.463000595569611
102,4.314563810825348
103,3.719274878501892
104,5.0
105,3.2079487442970276
106,2.963880717754364
107,3.1634644865989685
108,3.567792594432831
109,4.260649144649506
110,4.2864004373550415
111,5.0
112,4.400057554244995
113,3.7718054056167603
114,3.178819179534912
115,3.749947667121887
116,4.373948693275452
117,4.928594708442688
118,4.796366631984711
119,2.896292507648468
120,1.0
121,4.439797282218933
122,5.0
123,4.419255495071411
124,4.784063458442688
125,4.544979691505432
126,3.462085723876953
127,1.0
128,3.4728848934173584
129,1.104146957397461
130,3.912806272506714
131,5.0
132,3.7636778950691223
133,4.907847464084625
134,2.4098962545394897
135,5.0
136,5.0
137,2.54271000623703
138,4.592547357082367
139,3.243997275829315
140,4.0098400712013245
141,3.032102048397064
142,4.284584105014801
143,4.63047182559967
144,4.116003036499023
145,5.0
146,3.3066259622573853
147,5.0
148,4.311315178871155
149,3.4722917675971985
150,3.858493149280548
151,4.844347834587097
152,4.242531001567841
153,5.0
154,3.898697555065155
155,3.784218907356262
156,4.846975207328796
157,2.775015354156494
158,2.8316264152526855
