id,rating
0,4.8693433
1,1.0
2,4.6866736
3,4.5967155
4,4.8693433
5,4.861082
6,4.770206
7,4.8243647
8,4.7169657
9,3.992253
10,4.4021125
11,4.783975
12,4.8693433
13,4.784893
14,4.870261
15,4.5792747
16,3.0935912
17,3.9160643
18,4.5682597
19,4.870261
20,4.036314
21,4.870261
22,4.8500667
23,3.351532
24,1.0
25,3.4607668
26,4.307565
27,4.79958
28,4.605895
29,4.8087597
30,4.189151
31,1.0
32,4.8427234
33,4.8234463
34,4.727063
35,1.7329769
36,4.8693433
37,4.4057846
38,4.8519025
39,4.8087597
40,4.5113473
41,2.9210188
42,4.8675075
43,2.5396154
44,1.0
45,1.0
46,4.1662025
47,4.246063
48,3.246428
49,4.745422
50,4.7812214
51,1.0
52,2.1878154
53,4.65271
54,4.8427234
55,4.862
56,4.486563
57,4.560916
58,1.0
59,3.921572
60,4.7573547
61,4.79958
62,4.681166
63,1.0
64,4.6729045
65,4.8693433
66,3.8077474
67,3.6595004
68,4.3782463
69,4.833544
70,4.7059503
71,4.4067025
72,4.862
73,1.1119914
74,4.8693433
75,4.8693433
76,3.4116569
77,4.8693433
78,4.339693
79,4.8656716
80,2.4046783
81,4.860164
82,4.589372
83,4.847313
84,4.1827254
85,4.7344065
86,4.862
87,1.0
88,4.783975
89,4.8665895
90,4.817021
91,3.156929
92,4.870261
93,4.8675075
94,2.4427729
95,3.5667887
96,4.870261
97,3.711364
98,4.7894826
99,4.681166
100,4.4525995
101,1.1750998
102,4.862918
103,4.769288
104,4.5884542
105,4.814267
106,1.0
107,4.8693433
108,1.0
109,1.0
110,4.8647537
111,4.814267
112,2.447592
113,4.870261
114,1.6622956
115,4.8509846
116,2.6649141
117,4.8665895
118,3.9463563
119,4.708704
120,4.770206
121,4.8528204
122,4.8693433
123,4.696771
124,4.4608607
125,3.9872046
126,4.8574104
127,4.6710687
128,4.108372
129,1.0
130,1.0
131,4.4213896
132,4.870261
133,4.862918
134,3.738902
135,4.870261
136,4.8665895
137,4.3314314
138,4.0817523
139,4.218525
140,2.1784067
141,4.467286
142,4.49666
143,4.8693433
144,4.129485
145,4.8675075
146,4.17171
147,4.5388856
148,4.8693433
149,4.870261
150,4.593044
151,4.79958
152,2.6851087
153,4.8032517
154,4.726145
155,3.9527817
156,1.1718869
157,1.0
158,1.0
159,4.8693433
160,3.5488887
161,4.302975
162,1.0
163,4.8693433
164,4.870261
165,4.863836
166,3.3887086
167,4.870261
168,4.724309
169,4.861082
170,4.8234463
171,4.71054
172,4.8693433
173,1.6267254
174,4.8684254
175,4.8665895
176,1.3770461
177,4.550819
178,2.457001
179,4.7206373
180,4.3938513
181,4.825282
182,1.0
183,1.0
184,4.6444483
185,4.8574104
186,4.6701508
187,3.843547
188,4.8206925
189,4.870261
190,4.8693433
191,4.4617786
192,4.74634
193,1.0
194,2.320687
195,4.8693433
196,4.5939617
197,2.9738002
198,1.0
199,4.844559
200,3.3928392
201,4.802334
202,4.8436413
203,4.7591906
204,3.1188345
205,4.862
206,4.870261
207,4.6104846
208,3.950487
209,4.574685
210,3.8031578
211,4.8693433
212,4.371821
213,3.7916837
214,4.816103
215,4.8344617
216,4.8262005
217,4.847313
218,4.3543797
219,2.5520077
220,4.8675075
221,2.8459773
222,4.8693433
223,4.4654503
224,4.817021
225,2.8090303
226,4.7050323
227,3.9261615
228,4.8693433
229,4.816103
230,3.4850922
231,1.0
232,1.0
233,1.1779683
234,4.7904005
235,1.0
236,4.809677
237,4.8693433
238,4.802334
239,3.0137305
240,4.209346
241,4.8684254
242,4.8693433
243,4.5388856
244,4.855574
245,3.4011006
246,3.7568018
247,4.855574
248,3.9610431
249,3.8049936
250,4.383754
251,1.0
252,4.1368284
253,2.8267007
254,3.1509624
255,4.8500667
256,4.1340747
257,4.8592463
258,4.8684254
259,4.173546
260,4.7031965
261,3.4056904
262,3.0610044
263,4.559998
264,1.0
265,3.2436743
266,2.798933
267,1.0
268,1.0
269,4.561834
270,1.0
271,4.4324045
272,3.9436023
273,4.847313
274,4.1386642
275,4.7913184
276,2.2848873
277,3.5424633
278,1.0
279,4.8436413
280,4.4223075
281,4.4021125
282,4.7123756
283,1.0
284,4.760109
285,4.6003876
286,4.4856453
287,4.771124
288,3.7324765
289,4.8684254
290,3.9582894
291,4.870261
292,1.0
293,1.0
294,4.7793856
295,4.775714
296,4.8693433
297,1.0
298,1.9750832
299,3.7471635
300,4.8353796
301,4.185479
302,4.8665895
303,4.860164
304,4.8647537
305,4.55908
306,4.8353796
307,4.6031413
308,4.7922363
309,2.2621684
310,4.861082
311,4.6572995
312,1.0
313,4.8693433
314,4.6490383
315,3.8921978
316,4.870261
317,1.6547227
318,1.6797364
319,4.862918
320,4.7959085
321,4.858328
322,4.6288433
323,1.0
324,3.7769966
325,4.8592463
326,4.8665895
327,3.9601252
328,4.8519025
329,1.1851971
330,3.9839916
331,4.2864523
332,4.8675075
333,2.308754
334,1.0
335,4.4241433
336,4.8684254
337,4.502168
338,3.8857722
339,4.8124313
340,4.1441717
341,4.8693433
342,4.4048667
343,4.2671757
344,3.2289872
345,4.482891
346,4.8693433
347,1.0
348,4.730735
349,4.8124313
