id,rating
0,4.469712200554276
1,2.3040987884750366
2,4.353845338314247
3,4.322773936661911
4,4.38246759393692
5,4.449110827456664
6,4.424573597164535
7,4.417218831967164
8,4.325759009030914
9,4.193708445423317
10,4.352126345298385
11,4.384745749043273
12,4.477258567523003
13,4.416644747026825
14,4.423058349654388
15,4.378223556301879
16,3.7829738739341736
17,3.591610002724648
18,4.311352027346611
19,4.44632277839527
20,4.2481466488452915
21,4.461657426227188
22,4.433023312051963
23,3.641871934742164
24,2.1214236716833117
25,3.4320176653667454
26,4.339194849493599
27,4.4058212190368655
28,4.387057175487518
29,4.29685893549347
30,3.3965326544252394
31,1.9744087786266327
32,4.459880036727142
33,4.420594890456772
34,4.397583049274635
35,3.0659582635265346
36,4.462916383709525
37,4.402650294770241
38,4.445314095097351
39,4.395735699719047
40,3.736046208545494
41,4.336209033765793
42,4.38775546022377
43,3.2463813953941343
44,1.8787154409851072
45,2.1169711107257845
46,4.259911740545081
47,4.265260731212806
48,3.9729629585472104
49,4.4405412752241125
50,4.43435540718174
51,2.3944243114105226
52,3.2925197698860162
53,4.33710255005455
54,4.402787651784324
55,4.474706878340339
56,4.230492947125816
57,3.9421342352657316
58,1.9167851801303863
59,2.8973054332580563
60,4.419900719223403
61,4.466405477160836
62,4.446318222503662
63,2.5655714830305096
64,4.417920047605706
65,4.45036933368454
66,3.714704457045555
67,2.451393937010193
68,4.153313962809181
69,4.454334381233978
70,4.404616479744148
71,3.994147907958984
72,4.452478948635482
73,4.232022695998955
74,4.434115646629905
75,4.439619918528557
76,4.3166663765130995
77,4.4401207524831765
78,4.0473851244272225
79,4.419662635462188
80,4.011257329541587
81,4.4276572209657665
82,4.209767995244788
83,4.4956938144907
84,4.292491255637741
85,4.35139072898159
86,4.439492262391662
87,2.774949724022865
88,4.466526629663657
89,4.376923854246329
90,4.405897177746582
91,3.4280179649356843
92,4.4644252264533995
93,4.457862270154762
94,2.7473787506486893
95,3.5240228885381697
96,4.4480954482599255
97,3.7267047161855698
98,4.416225513057708
99,4.4589798717981335
100,4.171123422514915
101,2.7942455817913054
102,4.468592342612076
103,4.372380266981697
104,4.400651598318482
105,4.410247933511924
106,2.428789041606331
107,4.454498300415992
108,1.949585134246063
109,2.9072663439111706
110,4.310582346152496
111,4.4313537099224085
112,3.3796850521619795
113,4.483621934708785
114,3.4736300178485866
115,4.46344493218422
116,3.1529497797744748
117,4.442906721834183
118,3.982336713538742
119,4.283651261036682
120,4.1273621350570675
121,4.296034884628487
122,4.499687924109077
123,4.406457598140525
124,4.412196275067329
125,4.3839848703077315
126,4.442802136147499
127,4.353940284513092
128,4.24895813272667
129,1.8504469886680601
130,2.006574635371017
131,4.062485649551201
132,4.469759790471076
133,4.420959853866768
134,3.8010917239038466
135,4.473316829824447
136,4.4337020484798435
137,4.319161665950203
138,4.21520984464035
139,4.312944434526253
140,2.825992443834686
141,4.220637243790627
142,4.250171059194184
143,4.439565051941299
144,3.571760714239502
145,4.408544695110893
146,4.208893372675132
147,4.410582538530159
148,4.447344135934448
149,4.450593004784775
150,4.284028913063621
151,4.394973573294067
152,3.0082474513103485
153,4.421676841166304
154,4.392289735076904
155,3.804292325936508
156,2.1836599244579316
157,2.3243728633708955
158,2.027196642401123
159,4.483798357016372
160,2.9128279392881393
161,4.265272781716346
162,1.8898458313877105
163,4.463849145248984
164,4.424007356443595
165,4.433201463313103
166,3.458964911924934
167,4.433143214456177
168,4.377544719859886
169,4.44090862981453
170,4.410901648139953
171,4.376613977017021
172,4.43097688792801
173,3.2556998053625104
174,4.463558972410393
175,4.458411487076377
176,2.4991867260833738
177,4.335929142726516
178,3.223822313305473
179,4.261024108856773
180,4.31905764715805
181,4.41297794396801
182,2.008291364366722
183,2.5742417054550173
184,4.30355855605011
185,4.436574210791205
186,4.397785600666809
187,3.678917807177734
188,4.403628512363815
189,4.460610871801377
190,4.470842474777984
191,4.379597105410004
192,4.44357673569374
193,2.217801683234596
194,3.4752356953382493
195,4.463911919941902
196,4.219826030349731
197,3.7507271645713804
198,1.8047668816747664
199,4.478934791184806
200,3.644830639840317
