id,rating
0,4.459415906461143
1,2.2252287233372927
2,4.358136607497405
3,4.346950617703628
4,4.291281787617803
5,4.346328228573751
6,4.408708065600776
7,4.478116510103989
8,4.276292315629577
9,4.075987848185968
10,4.366482591889
11,4.40344105880146
12,4.45935601444149
13,4.3528802683880565
14,4.343947109222722
15,4.294057898850503
16,3.7853200468629837
17,3.5722880544347766
18,4.3275958964128485
19,4.349565377800619
20,4.243582026800728
21,4.507309332955932
22,4.353913829584789
23,3.5248572211567875
24,2.109653938850403
25,3.4088591985507968
26,4.405589920642472
27,4.453572827527809
28,4.434820916503906
29,4.295286246079445
30,3.3857576933113096
31,1.852724401731205
32,4.358560308680486
33,4.44289014492569
34,4.432001876569939
35,3.052556168089485
36,4.497538304891204
37,4.411942870487213
38,4.478401381450462
39,4.282688025979555
40,3.7480217740982056
41,4.314060847797394
42,4.318711245177901
43,3.2611100547855374
44,1.887648490425491
45,2.081848030710602
46,4.236348930720138
47,4.220218773715209
48,3.982720137569046
49,4.4745225984663
50,4.4740815810594565
51,2.4117168705574037
52,3.2463505306034084
53,4.384932705546379
54,4.414016865856552
55,4.522461023008918
56,4.294585639858627
57,3.8317932799710626
58,1.7956441800383567
59,2.8586524082269666
60,4.447940377293014
61,4.488323443169022
62,4.3443311120527985
63,2.5796377709056855
64,4.381359947288704
65,4.465014710486031
66,3.6830141187915797
67,2.404335837501907
68,4.1350554507890696
69,4.359417019423175
70,4.44462993310852
71,3.9178096093401904
72,4.433194807571792
73,4.166854819479692
74,4.440413926392174
75,4.475842239323616
76,4.253610706251716
77,4.402540655761528
78,4.047265813809776
79,4.403737111823463
80,4.006200247961425
81,4.479201017028236
82,4.204526857501793
83,4.48185998771038
84,4.290527366038894
85,4.395188820989227
86,4.419479913501357
87,2.714058176223755
88,4.401236918456506
89,4.387024642124366
90,4.337920491388131
91,3.385560983395958
92,4.47765812814579
93,4.363655752219963
94,2.6562148916911004
95,3.5217440509765625
96,4.405930201654052
97,3.73577379534626
98,4.369729369120598
99,4.322414833236312
100,4.110607625376701
101,2.786666621730232
102,4.477786624309349
103,4.351048324900246
104,4.334081473170781
105,4.308386192490649
106,2.4116765272296905
107,4.423783106071472
108,1.9394568835279464
109,2.914351908643722
110,4.3268045072071075
111,4.493120864854431
112,3.4232686508949275
113,4.477998814639282
114,3.446670637341118
115,4.378901532671452
116,3.190268152500915
117,4.49709701776886
118,3.998433269725418
119,4.317780835931587
120,4.023612730209446
121,4.215862937819791
122,4.544429262600517
123,4.430106944968986
124,4.425548722815513
125,4.406741816394615
126,4.495609502995491
127,4.1941894265638355
128,4.259638551933288
129,1.7971639260908125
130,2.013178084954071
131,3.9927509485957504
132,4.499667034914969
133,4.459545734265518
134,3.7531931780426024
135,4.4058338833838695
136,4.478067284642982
137,4.263927478108787
138,4.128375744006491
139,4.292440675142098
140,2.7407251991827724
141,4.120636174632311
142,4.256893217387772
143,4.4702836646121975
144,3.5956412764257433
145,4.342676098005748
146,4.150357436200332
147,4.471197508856583
148,4.359685180777645
149,4.453692300281715
150,4.28092380015335
151,4.434742543306732
152,3.029651926284027
153,4.360997361850428
154,4.410490654109001
155,3.797839625440788
156,2.2206931724056242
157,2.2208037685341835
158,2.0261732515119553
159,4.5384260795181275
160,2.9117281233234404
161,4.257259271012305
162,1.8594319057399749
163,4.507048687413787
164,4.452990067281913
165,4.341704828829766
166,3.4044232615104675
167,4.469027889839745
168,4.376155550166893
169,4.3218518566288
170,4.327998692689836
171,4.303841158213234
172,4.498886903511048
173,3.2709164837434765
174,4.3957486496935605
175,4.488403706882095
176,2.5000521289010997
177,4.33027164865837
178,3.2361752656665796
179,4.276963666409111
180,4.250120373089455
181,4.437346811246109
182,1.986743307764244
183,2.49412921614213
184,4.181167524367619
185,4.456220447091674
186,4.3301830239788766
187,3.6522237150232315
188,4.406730439405822
189,4.349135400394202
190,4.398901063003379
191,4.336012555982971
192,4.42534100158863
193,2.181590997266197
194,3.48654530415535
195,4.381305134942531
196,4.233636739468574
197,3.6797146795440674
198,1.7374334695043563
199,4.492385127641105
200,3.6337679432641985
201,4.382609387578965
202,4.42001531263771
203,4.307899842008209
204,3.694853926051068
205,4.333453737544823
206,4.487277723775672
207,4.240370190494537
208,4.157673140007018
209,4.235176968249894
210,3.623491659121513
211,4.389867992518234
212,4.357331663097191
213,3.990481719809914
214,4.452004720746993
215,4.463971238928604
216,4.423267086481476
217,4.469107130013275
218,4.405909803228377
219,3.047709889870834
220,4.447414596366691
221,3.581629760178065
222,4.372642995362472
223,4.486931994684791
224,4.276351855577135
225,4.140719893697167
226,4.349530242453956
227,4.2495784603899
228,4.477572803271674
229,4.4051947562428
230,3.9379984654281617
231,1.9478115175985335
232,2.1006719690900804
233,2.444070329899597
234,4.46244719127922
235,2.452650853839874
236,4.347915737698411
