id,rating
0,4.8120537
1,1.1028044
2,4.4681425
3,4.752462
4,4.6975527
5,4.7519207
6,4.7107553
7,4.7612257
8,4.528304
9,4.165036
10,4.629447
11,4.7901707
12,4.6803913
13,4.715992
14,4.770352
15,4.5573106
16,2.7716084
17,2.9417458
18,4.5775805
19,4.7811117
20,4.2117634
21,4.7503476
22,4.7662406
23,3.0450878
24,1.0722661
25,2.7489798
26,4.63167
27,4.742679
28,4.6381845
29,4.645347
30,3.1153502
31,1.0546185
32,4.6114902
33,4.7375565
34,4.7582264
35,1.1484988
36,4.796884
37,4.718842
38,4.728793
39,4.7268705
40,4.400529
41,4.722413
42,4.681164
43,1.7635025
44,1.0715797
45,1.0812409
46,2.790893
47,4.3406687
48,3.7871168
49,4.7415714
50,4.7102175
51,1.1934431
52,2.9942062
53,4.5784473
54,4.803112
55,4.8332086
56,4.104484
57,4.1979938
58,1.0453697
59,2.5672798
60,4.7629476
61,4.7598686
62,4.7165875
63,1.3008363
64,4.7451787
65,4.7917137
66,3.34558
67,2.1953914
68,4.366143
69,4.756371
70,4.7033477
71,4.535119
72,4.7491746
73,4.6333556
74,4.7778583
75,4.7908835
76,4.6486793
77,4.569299
78,4.2651153
79,4.725883
80,3.9442859
81,4.7884965
82,4.286208
83,4.809949
84,4.76017
85,4.5093746
86,4.7559547
87,1.1378742
88,4.8167605
89,4.665792
90,4.7002506
91,2.5154827
92,4.7480025
93,4.8163548
94,2.103321
95,3.3224235
96,4.7957034
97,3.3368483
98,4.7716675
99,4.769253
100,4.3934097
101,2.1906335
102,4.8062115
103,4.7132177
104,4.678559
105,4.7461405
106,1.1333066
107,4.8069105
108,1.071687
109,1.1583716
110,4.321839
111,4.7491765
112,2.6460204
113,4.8065853
114,2.8367307
115,4.798981
116,2.4744744
117,4.8021083
118,4.2146316
119,4.477171
120,4.4799566
121,4.67199
122,4.748993
123,4.7147894
124,4.7224317
125,4.7847924
126,4.7028193
127,4.594193
128,3.0533843
129,1.0206728
130,1.0380125
131,3.9968224
132,4.741436
133,4.763128
134,4.0933475
135,4.7627277
136,4.7551436
137,4.311844
138,4.461422
139,4.488107
140,1.3803958
141,4.2390814
142,3.8098526
143,4.77042
144,2.851073
145,4.805609
146,4.1789365
147,4.632832
148,4.7907815
149,4.797511
150,4.6144915
151,4.7152042
152,2.5440547
153,4.747307
154,4.7315974
155,3.063754
156,1.0832671
157,1.0878392
158,1.0665735
159,4.8309264
160,2.1973453
161,4.4074526
162,1.0400262
163,4.7444353
164,4.817708
165,4.767842
166,3.0717883
167,4.7786255
168,4.710868
169,4.7412786
170,4.7477927
171,4.677708
172,4.7095785
173,2.637307
174,4.8023925
175,4.8232203
176,1.131028
177,4.6224675
178,2.4124265
179,4.7356577
180,4.735074
181,4.772769
182,1.0713844
183,1.1310757
184,4.7337694
185,4.7471256
186,4.7077675
187,3.8068397
188,4.716352
189,4.769877
190,4.7772593
191,4.7100573
192,4.765399
193,1.0922776
194,2.7406094
195,4.784553
196,4.363603
197,3.21992
198,1.0414047
199,4.7995377
200,3.5887916
201,4.6630254
202,4.7691197
203,4.655178
204,3.327238
205,4.784118
206,4.7765317
207,4.5881987
208,4.475382
209,4.5688725
210,4.0162706
211,4.7417808
212,4.771935
213,4.5475407
214,4.736039
215,4.711843
216,4.771318
217,4.6711884
218,4.6198435
219,2.5317273
220,4.831138
221,2.6341186
222,4.786097
223,4.737026
224,4.6671305
225,3.804927
226,4.711866
227,4.080895
228,4.772508
229,4.7969213
230,4.392616
231,1.0682559
232,1.0494024
233,1.1202426
234,4.768295
235,1.1147765
236,4.79095
237,4.762642
238,4.813688
239,3.2203922
240,4.667779
241,4.79702
242,4.744499
243,4.1900787
244,4.773323
245,2.9439204
246,3.9153872
